bigram	frequency	relative frequency	mutual information
winding clothes	1.0	1.6828783952071623e-05	0.00021356050568443403
damnation scene	1.0	1.6828783952071623e-05	0.000266906488677977
enormous plates	1.0	1.6828783952071623e-05	0.00017241774975779243
mind winston	1.0	1.6828783952071623e-05	9.861864915726079e-05
7 00	1.0	1.6828783952071623e-05	0.0001995913528696905
electric refrigerator	1.0	1.6828783952071623e-05	0.0001995913528696905
british ships	1.0	1.6828783952071623e-05	0.00017990293778029075
mind greater	1.0	1.6828783952071623e-05	9.861864915726079e-05
smile tomorrow	1.0	1.6828783952071623e-05	0.0001995913528696905
happen today	1.0	1.6828783952071623e-05	0.00016021452269089103
blackness give	1.0	1.6828783952071623e-05	0.00023324892077383375
morning newspaper	1.0	1.6828783952071623e-05	9.56748626387882e-05
town howard	1.0	1.6828783952071623e-05	0.00012144090034748117
sets store	1.0	1.6828783952071623e-05	0.00023324892077383375
star monologue	1.0	1.6828783952071623e-05	0.00023324892077383375
inadequate unwanted	1.0	1.6828783952071623e-05	0.000266906488677977
slight rise	1.0	1.6828783952071623e-05	0.00021356050568443403
drunkenly singing	1.0	1.6828783952071623e-05	0.000266906488677977
private satisfaction	1.0	1.6828783952071623e-05	0.00017241774975779243
protruded brooklyn	1.0	1.6828783952071623e-05	0.000266906488677977
patriarchal hudson	1.0	1.6828783952071623e-05	0.000266906488677977
bible forbids	1.0	1.6828783952071623e-05	0.00018875603615576766
box full	1.0	1.6828783952071623e-05	0.00012393157994237117
pen grasped	1.0	1.6828783952071623e-05	0.00018875603615576766
clamshell remained	1.0	1.6828783952071623e-05	0.000266906488677977
liaison successfully	1.0	1.6828783952071623e-05	0.000266906488677977
professional musicians	1.0	1.6828783952071623e-05	0.00023324892077383375
mutton bhoy	1.0	1.6828783952071623e-05	0.00017241774975779243
globocnik built	1.0	1.6828783952071623e-05	0.0001995913528696905
lay inside	1.0	1.6828783952071623e-05	0.00012144090034748117
jackets pearl	1.0	1.6828783952071623e-05	0.000266906488677977
great discoveries	1.0	1.6828783952071623e-05	9.861864915726079e-05
blaustein standing	1.0	1.6828783952071623e-05	0.000266906488677977
jewish problem	1.0	1.6828783952071623e-05	0.0001995913528696905
lively eyes	1.0	1.6828783952071623e-05	0.000266906488677977
finnegan woke	1.0	1.6828783952071623e-05	0.00023324892077383375
hand hearing	1.0	1.6828783952071623e-05	7.41186170289851e-05
longer permitted	1.0	1.6828783952071623e-05	0.00014624536987614754
saturday night	1.0	1.6828783952071623e-05	0.00021356050568443403
correspondent dispatching	1.0	1.6828783952071623e-05	0.00023324892077383375
stirrin early	1.0	1.6828783952071623e-05	0.000266906488677977
smoked cigarettes	1.0	1.6828783952071623e-05	0.00021356050568443403
dark brown	1.0	1.6828783952071623e-05	9.56748626387882e-05
indies merchants	1.0	1.6828783952071623e-05	0.00023324892077383375
california gasped	1.0	1.6828783952071623e-05	0.000266906488677977
bill farnworth	1.0	1.6828783952071623e-05	0.0001995913528696905
black haired	1.0	1.6828783952071623e-05	9.712445107040901e-05
andrei glanced	1.0	1.6828783952071623e-05	0.00012144090034748117
carefully repaired	1.0	1.6828783952071623e-05	0.00013876018185364917
detectives coffee	1.0	1.6828783952071623e-05	0.000266906488677977
camps concentration	1.0	1.6828783952071623e-05	0.0001995913528696905
godless place	1.0	1.6828783952071623e-05	0.000266906488677977
corn flakes	1.0	1.6828783952071623e-05	0.00023324892077383375
apparently focusing	1.0	1.6828783952071623e-05	0.0001995913528696905
open showing	1.0	1.6828783952071623e-05	0.00010175248525808141
morning talking	1.0	1.6828783952071623e-05	9.56748626387882e-05
bay facing	1.0	1.6828783952071623e-05	0.00017241774975779243
left andrus	1.0	1.6828783952071623e-05	8.54141988601062e-05
cousin howard	1.0	1.6828783952071623e-05	0.00012655695478674776
cars poised	1.0	1.6828783952071623e-05	0.00016593378496554729
apocalyptic beast	1.0	1.6828783952071623e-05	0.000266906488677977
kahler owners	1.0	1.6828783952071623e-05	0.00017241774975779243
flies swarmed	1.0	1.6828783952071623e-05	0.00023324892077383375
exclaiming cousin	1.0	1.6828783952071623e-05	0.00023324892077383375
national celebrities	1.0	1.6828783952071623e-05	0.00021356050568443403
tea party	1.0	1.6828783952071623e-05	0.0001995913528696905
fabulous byron	1.0	1.6828783952071623e-05	0.000266906488677977
forward unsteadily	1.0	1.6828783952071623e-05	0.00017990293778029075
voice calling	1.0	1.6828783952071623e-05	9.426729723558308e-05
noisemakers substitutes	1.0	1.6828783952071623e-05	0.000266906488677977
travelling home	1.0	1.6828783952071623e-05	0.000266906488677977
hens eggs	1.0	1.6828783952071623e-05	0.00021356050568443403
turned unsmilingly	1.0	1.6828783952071623e-05	8.427161423073196e-05
thick nail	1.0	1.6828783952071623e-05	0.00014624536987614754
slave dealer	1.0	1.6828783952071623e-05	0.00023324892077383375
captain jan	1.0	1.6828783952071623e-05	0.00017241774975779243
debora drove	1.0	1.6828783952071623e-05	0.00023324892077383375
mrs kahler	1.0	1.6828783952071623e-05	8.65843182825651e-05
longer allowed	1.0	1.6828783952071623e-05	0.00014624536987614754
commented argiento	1.0	1.6828783952071623e-05	0.000266906488677977
dear clever	1.0	1.6828783952071623e-05	0.00018875603615576766
clean pair	1.0	1.6828783952071623e-05	0.00013876018185364917
including annie	1.0	1.6828783952071623e-05	0.00021356050568443403
arm raised	1.0	1.6828783952071623e-05	0.00011681286615980876
flannagans charlie	1.0	1.6828783952071623e-05	0.0001995913528696905
box door	1.0	1.6828783952071623e-05	0.00012393157994237117
filled men	1.0	1.6828783952071623e-05	0.00013876018185364917
thickening dusk	1.0	1.6828783952071623e-05	0.000266906488677977
fresh breeze	1.0	1.6828783952071623e-05	0.00016593378496554729
tilted oddly	1.0	1.6828783952071623e-05	0.000266906488677977
roman women	1.0	1.6828783952071623e-05	0.0001995913528696905
grew stronger	1.0	1.6828783952071623e-05	0.00016021452269089103
water white	1.0	1.6828783952071623e-05	8.427161423073196e-05
run ma	1.0	1.6828783952071623e-05	0.00014624536987614754
masters joe	1.0	1.6828783952071623e-05	0.00023324892077383375
garden charming	1.0	1.6828783952071623e-05	0.00017990293778029075
press conference	1.0	1.6828783952071623e-05	0.00018875603615576766
dark man	1.0	1.6828783952071623e-05	9.56748626387882e-05
parted spoke	1.0	1.6828783952071623e-05	0.00021356050568443403
gray dust	1.0	1.6828783952071623e-05	0.00012144090034748117
martin bucer	1.0	1.6828783952071623e-05	0.00023324892077383375
apartment hesitated	1.0	1.6828783952071623e-05	0.000150470434063952
bosom juanita	1.0	1.6828783952071623e-05	0.00023324892077383375
plodding step	1.0	1.6828783952071623e-05	0.000266906488677977
solitary bachelor	1.0	1.6828783952071623e-05	0.000266906488677977
visible stevie	1.0	1.6828783952071623e-05	0.00021356050568443403
breakfast dishes	1.0	1.6828783952071623e-05	0.00016021452269089103
7 25	1.0	1.6828783952071623e-05	0.0001995913528696905
prevot quietly	1.0	1.6828783952071623e-05	0.00016021452269089103
portwatchers union	1.0	1.6828783952071623e-05	0.00021356050568443403
quarter inch	1.0	1.6828783952071623e-05	0.00017241774975779243
pennsylvania avenue	1.0	1.6828783952071623e-05	0.00017990293778029075
man began	1.0	1.6828783952071623e-05	3.284515414238834e-05
men jane	1.0	1.6828783952071623e-05	5.791139037670983e-05
thelma trust	1.0	1.6828783952071623e-05	0.00017241774975779243
things rector	1.0	1.6828783952071623e-05	9.861864915726079e-05
confusion cleared	1.0	1.6828783952071623e-05	0.00023324892077383375
dubious steps	1.0	1.6828783952071623e-05	0.000266906488677977
woeful inadequate	1.0	1.6828783952071623e-05	0.000266906488677977
watson snatched	1.0	1.6828783952071623e-05	9.56748626387882e-05
shouting bomb	1.0	1.6828783952071623e-05	0.00016593378496554729
leathered men	1.0	1.6828783952071623e-05	0.000266906488677977
michelangelo showed	1.0	1.6828783952071623e-05	0.00012655695478674776
timidity inspired	1.0	1.6828783952071623e-05	0.000266906488677977
litter remained	1.0	1.6828783952071623e-05	0.000266906488677977
metal warren	1.0	1.6828783952071623e-05	0.00018875603615576766
vienot considerably	1.0	1.6828783952071623e-05	0.000266906488677977
short man	1.0	1.6828783952071623e-05	0.00014624536987614754
excellent vintage	1.0	1.6828783952071623e-05	0.00023324892077383375
pine knot	1.0	1.6828783952071623e-05	0.000266906488677977
shame tossing	1.0	1.6828783952071623e-05	0.0001995913528696905
immense relief	1.0	1.6828783952071623e-05	0.00023324892077383375
trained voices	1.0	1.6828783952071623e-05	0.00021356050568443403
anita put	1.0	1.6828783952071623e-05	0.000266906488677977
grinned feeling	1.0	1.6828783952071623e-05	0.0001995913528696905
time seafarers	1.0	1.6828783952071623e-05	4.1855143143218224e-05
eyes resting	1.0	1.6828783952071623e-05	6.729229401731645e-05
theology astral	1.0	1.6828783952071623e-05	0.000266906488677977
crouched tensely	1.0	1.6828783952071623e-05	0.00017990293778029075
face reflecting	1.0	1.6828783952071623e-05	6.974109555329013e-05
vermont flumenophobe	1.0	1.6828783952071623e-05	0.000266906488677977
ten thousand	1.0	1.6828783952071623e-05	0.00011681286615980876
generosity rebelled	1.0	1.6828783952071623e-05	0.000266906488677977
forward belligerently	1.0	1.6828783952071623e-05	0.00017990293778029075
room shutters	1.0	1.6828783952071623e-05	6.420823506724516e-05
face full	1.0	1.6828783952071623e-05	6.974109555329013e-05
michelangelo crazy	1.0	1.6828783952071623e-05	0.00012655695478674776
stall lips	1.0	1.6828783952071623e-05	0.0001995913528696905
ss headquarters	1.0	1.6828783952071623e-05	0.000266906488677977
thick beefy	1.0	1.6828783952071623e-05	0.00014624536987614754
royal family	1.0	1.6828783952071623e-05	0.00017990293778029075
reasonable peace	1.0	1.6828783952071623e-05	0.000266906488677977
deeply concerned	1.0	1.6828783952071623e-05	0.00023324892077383375
common ruin	1.0	1.6828783952071623e-05	0.0001995913528696905
vous etes	1.0	1.6828783952071623e-05	0.00023324892077383375
crummy bastard	1.0	1.6828783952071623e-05	0.00023324892077383375
abel lifted	1.0	1.6828783952071623e-05	0.00013227621706140403
seated belch	1.0	1.6828783952071623e-05	0.0001995913528696905
body half	1.0	1.6828783952071623e-05	9.861864915726079e-05
paced forward	1.0	1.6828783952071623e-05	0.00023324892077383375
inwardly laughed	1.0	1.6828783952071623e-05	0.000266906488677977
asked sadly	1.0	1.6828783952071623e-05	7.694801572941505e-05
thousand zloty	1.0	1.6828783952071623e-05	0.00016021452269089103
drown emanations	1.0	1.6828783952071623e-05	0.000266906488677977
kay mama	1.0	1.6828783952071623e-05	0.00012933243054293143
louis du	1.0	1.6828783952071623e-05	0.00021356050568443403
run ki	1.0	1.6828783952071623e-05	0.00014624536987614754
door interrupted	1.0	1.6828783952071623e-05	7.995253722303988e-05
glanced briefly	1.0	1.6828783952071623e-05	0.00018875603615576766
forced images	1.0	1.6828783952071623e-05	0.00018875603615576766
young wife	1.0	1.6828783952071623e-05	0.00010686853969734802
pardonable irony	1.0	1.6828783952071623e-05	0.000266906488677977
grounded arms	1.0	1.6828783952071623e-05	0.000266906488677977
fists clutched	1.0	1.6828783952071623e-05	0.00018875603615576766
confirming alex	1.0	1.6828783952071623e-05	0.000266906488677977
andrus home	1.0	1.6828783952071623e-05	0.00014624536987614754
tar ludie	1.0	1.6828783952071623e-05	0.000266906488677977
voltaire understand	1.0	1.6828783952071623e-05	0.00016593378496554729
warped broken	1.0	1.6828783952071623e-05	0.00023324892077383375
gaudy trinkets	1.0	1.6828783952071623e-05	0.00023324892077383375
lipstick scotty	1.0	1.6828783952071623e-05	0.000266906488677977
labor worth	1.0	1.6828783952071623e-05	0.00016593378496554729
time peering	1.0	1.6828783952071623e-05	4.1855143143218224e-05
intermittent activity	1.0	1.6828783952071623e-05	0.000266906488677977
bar kidnaper	1.0	1.6828783952071623e-05	0.0001995913528696905
people harold	1.0	1.6828783952071623e-05	8.65843182825651e-05
sharp ray	1.0	1.6828783952071623e-05	0.0001550984682516244
barely touch	1.0	1.6828783952071623e-05	0.00018875603615576766
pot hans	1.0	1.6828783952071623e-05	0.00016593378496554729
men ahead	1.0	1.6828783952071623e-05	5.791139037670983e-05
face facts	1.0	1.6828783952071623e-05	6.974109555329013e-05
paths led	1.0	1.6828783952071623e-05	0.00021356050568443403
drank ice	1.0	1.6828783952071623e-05	0.00021356050568443403
punishments oblivion	1.0	1.6828783952071623e-05	0.000266906488677977
house eyes	1.0	1.6828783952071623e-05	6.0609729331439834e-05
pill fritzie	1.0	1.6828783952071623e-05	0.000266906488677977
log cabins	1.0	1.6828783952071623e-05	0.00017990293778029075
movie houses	1.0	1.6828783952071623e-05	0.00023324892077383375
brocaded sofa	1.0	1.6828783952071623e-05	0.000266906488677977
point blank	1.0	1.6828783952071623e-05	0.00014235868758945454
shouting amidst	1.0	1.6828783952071623e-05	0.00016593378496554729
usual loved	1.0	1.6828783952071623e-05	0.00017241774975779243
jaunty angle	1.0	1.6828783952071623e-05	0.000266906488677977
efficient things	1.0	1.6828783952071623e-05	0.00021356050568443403
ear lappets	1.0	1.6828783952071623e-05	0.00018875603615576766
bullet head	1.0	1.6828783952071623e-05	0.00023324892077383375
sat brooding	1.0	1.6828783952071623e-05	9.156895828085307e-05
ann catt	1.0	1.6828783952071623e-05	0.00023324892077383375
shameful moment	1.0	1.6828783952071623e-05	0.000266906488677977
emotions afraid	1.0	1.6828783952071623e-05	0.00016593378496554729
made leather	1.0	1.6828783952071623e-05	6.65027220465316e-05
short memories	1.0	1.6828783952071623e-05	0.00014624536987614754
slowed houses	1.0	1.6828783952071623e-05	0.000266906488677977
largest building	1.0	1.6828783952071623e-05	0.00021356050568443403
mr lattimer	1.0	1.6828783952071623e-05	8.901270459591152e-05
rarely spoke	1.0	1.6828783952071623e-05	0.00023324892077383375
hand walking	1.0	1.6828783952071623e-05	7.41186170289851e-05
grass sighing	1.0	1.6828783952071623e-05	0.00016593378496554729
tropical blossoms	1.0	1.6828783952071623e-05	0.000266906488677977
glided lower	1.0	1.6828783952071623e-05	0.000266906488677977
tin models	1.0	1.6828783952071623e-05	0.000266906488677977
northeast corner	1.0	1.6828783952071623e-05	0.000266906488677977
bronze cannon	1.0	1.6828783952071623e-05	0.000266906488677977
west coast	1.0	1.6828783952071623e-05	0.00016021452269089103
shouted heartily	1.0	1.6828783952071623e-05	0.00017990293778029075
village soothsayer	1.0	1.6828783952071623e-05	0.00016021452269089103
dumb fucks	1.0	1.6828783952071623e-05	0.00018875603615576766
mysterious presence	1.0	1.6828783952071623e-05	0.0001995913528696905
daybed eugene	1.0	1.6828783952071623e-05	0.000266906488677977
harold put	1.0	1.6828783952071623e-05	0.00013876018185364917
looked years	1.0	1.6828783952071623e-05	5.8572048272739316e-05
peddler bringing	1.0	1.6828783952071623e-05	0.00021356050568443403
separation grew	1.0	1.6828783952071623e-05	0.0001995913528696905
watson glanced	1.0	1.6828783952071623e-05	9.56748626387882e-05
biology political	1.0	1.6828783952071623e-05	0.000266906488677977
brought produce	1.0	1.6828783952071623e-05	0.00011907176676424945
big boat	1.0	1.6828783952071623e-05	7.504355178116803e-05
negro religion	1.0	1.6828783952071623e-05	0.00016593378496554729
flourish andrei	1.0	1.6828783952071623e-05	0.000266906488677977
told eileen	1.0	1.6828783952071623e-05	7.893023406786103e-05
ideas unique	1.0	1.6828783952071623e-05	0.00021356050568443403
sprawling alex	1.0	1.6828783952071623e-05	0.00023324892077383375
lawn rector	1.0	1.6828783952071623e-05	0.0001995913528696905
finished pieta	1.0	1.6828783952071623e-05	0.00017990293778029075
coughlin grinned	1.0	1.6828783952071623e-05	0.00017990293778029075
heated air	1.0	1.6828783952071623e-05	0.00023324892077383375
trig lunged	1.0	1.6828783952071623e-05	0.000150470434063952
boys konishi	1.0	1.6828783952071623e-05	0.00014624536987614754
sovereign state	1.0	1.6828783952071623e-05	0.000266906488677977
airplane crash	1.0	1.6828783952071623e-05	0.000266906488677977
black hairs	1.0	1.6828783952071623e-05	9.712445107040901e-05
months sir	1.0	1.6828783952071623e-05	0.00016593378496554729
important night	1.0	1.6828783952071623e-05	0.00014235868758945454
stubborn sort	1.0	1.6828783952071623e-05	0.000266906488677977
camp uniforms	1.0	1.6828783952071623e-05	0.00014624536987614754
ludie hopped	1.0	1.6828783952071623e-05	0.00014235868758945454
side watson	1.0	1.6828783952071623e-05	0.00011258780197200428
absurdity hillman	1.0	1.6828783952071623e-05	0.000266906488677977
lucky kids	1.0	1.6828783952071623e-05	0.00021356050568443403
skin texture	1.0	1.6828783952071623e-05	0.00017990293778029075
hitchcock chair	1.0	1.6828783952071623e-05	0.000266906488677977
precise information	1.0	1.6828783952071623e-05	0.00023324892077383375
lived servants	1.0	1.6828783952071623e-05	0.0001550984682516244
pennsylvania county	1.0	1.6828783952071623e-05	0.00017990293778029075
military experience	1.0	1.6828783952071623e-05	0.000266906488677977
retreating figure	1.0	1.6828783952071623e-05	0.00023324892077383375
wilson knew	1.0	1.6828783952071623e-05	0.00012393157994237117
